SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024,POPESTIMATE2025,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,NPOPCHG2024,NPOPCHG2025,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,BIRTHS2024,BIRTHS2025,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,DEATHS2024,DEATHS2025,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,NATURALCHG2024,NATURALCHG2025,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,INTERNATIONALMIG2024,INTERNATIONALMIG2025,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,DOMESTICMIG2024,DOMESTICMIG2025,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,NETMIG2024,NETMIG2025,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,RESIDUAL2024,RESIDUAL2025,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,GQESTIMATES2024,GQESTIMATES2025,RBIRTH2021,RBIRTH2022,RBIRTH2023,RBIRTH2024,RBIRTH2025,RDEATH2021,RDEATH2022,RDEATH2023,RDEATH2024,RDEATH2025,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RNATURALCHG2024,RNATURALCHG2025,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2021,RNETMIG2022,RNETMIG2023,RNETMIG2024,RNETMIG2025
050,2,4,19,011,Iowa,Benton County,25586,25552,25747,25748,25773,25845,26004,-34,195,1,25,72,159,50,267,270,251,283,289,54,293,259,252,252,258,-4,-26,11,-1,31,31,0,5,13,9,3,-1,-34,205,-6,25,42,131,-34,210,7,34,45,130,4,11,-17,-8,-4,-2,321,321,321,324,329,334,334,10.40955964,10.486455,9.743599697,10.96516719,11.14775598,11.42322462,10.05922905,9.78241882,9.764035802,9.95197593,-1.013664984,0.427225944,-0.038819122,1.201131388,1.195780054,0.194935574,0.504903389,0.349372101,0.116238521,-0.03857355,7.992358526,-0.233032333,0.970478058,1.6273393,5.053135065,8.187294099,0.271871055,1.319850158,1.743577822,5.014561515
050,2,4,19,013,Iowa,Black Hawk County,131146,131037,130571,129963,130812,131473,131532,-109,-466,-608,849,661,59,438,1608,1617,1569,1569,1610,375,1526,1503,1395,1395,1415,63,82,114,174,174,195,7,208,430,714,649,390,-199,-830,-1115,-9,-144,-526,-192,-622,-685,705,505,-136,20,74,-37,-30,-18,0,4482,4479,4455,4356,4584,4660,4658,12.29320204,12.41296721,12.03336209,11.96408487,12.24311325,11.6663099,11.53784151,10.69887834,10.63728387,10.76025171,0.626892144,0.875125703,1.33448375,1.326800999,1.482861543,1.590165438,3.300912741,5.475985045,4.94881522,2.965723085,-6.345371701,-8.559343502,-0.069025022,-1.098042206,-3.999923956,-4.755206263,-5.258430761,5.406960023,3.850773014,-1.034200871
050,2,4,19,015,Iowa,Boone County,26715,26705,26776,26574,26581,26727,26799,-10,71,-202,7,146,72,59,263,262,262,251,253,76,345,358,336,316,327,-17,-82,-96,-74,-65,-74,0,2,0,-1,6,-1,-1,138,-92,89,207,147,-1,140,-92,88,213,146,8,13,-14,-7,-2,0,738,738,737,738,760,752,755,9.8352686,9.821930647,9.857962562,9.416973062,9.453349774,12.9017782,13.420806,12.6422726,11.85563143,12.21836117,-3.066509602,-3.598875351,-2.784310037,-2.438658363,-2.765011396,0.074792917,0,-0.037625811,0.225106926,-0.037365019,5.160711281,-3.448922212,3.348697206,7.76618894,5.492657774,5.235504198,-3.448922212,3.311071395,7.991295866,5.455292755
050,2,4,19,017,Iowa,Bremer County,24992,25014,25134,25261,25337,25363,25296,22,120,127,76,26,-67,63,237,247,257,260,262,67,293,250,246,264,271,-4,-56,-3,11,-4,-9,0,21,24,28,12,8,20,139,126,42,21,-67,20,160,150,70,33,-59,6,16,-20,-5,-3,1,1567,1566,1558,1569,1578,1575,1579,9.452022015,9.802559778,10.15850429,10.25641026,10.34367042,11.68541118,9.921619208,9.723704494,10.41420118,10.69898735,-2.233389168,-0.11905943,0.434799795,-0.157790927,-0.355316923,0.837520938,0.952475444,1.106763113,0.473372781,0.315837265,5.543590971,5.000496081,1.66014467,0.828402367,-2.645137093,6.381111909,5.952971525,2.766907783,1.301775148,-2.329299828
050,2,4,19,019,Iowa,Buchanan County,20562,20608,20718,20705,20725,20711,20883,46,110,-13,20,-14,172,67,274,255,269,286,285,44,230,235,230,231,243,23,44,20,39,55,42,0,14,29,40,22,16,17,37,-58,-54,-91,116,17,51,-29,-14,-69,132,6,15,-4,-5,0,-2,145,145,145,145,118,131,129,13.26041717,12.31200058,12.98575911,13.80442128,13.7038996,11.13100711,11.34635348,11.10306541,11.14972488,11.68437755,2.129410057,0.965647104,1.8826937,2.654696399,2.019522046,0.677539564,1.400188301,1.930967898,1.06187856,0.769341732,1.790640275,-2.800376602,-2.606806662,-4.392315861,5.577727557,2.468179838,-1.400188301,-0.675838764,-3.330437301,6.347069289
050,2,4,19,021,Iowa,Buena Vista County,20820,20800,20794,20644,20678,20655,20449,-20,-6,-150,34,-23,-206,58,309,285,285,268,276,54,188,195,159,157,165,4,121,90,126,111,111,6,60,175,236,176,83,-29,-188,-429,-336,-314,-395,-23,-128,-254,-100,-138,-312,-1,1,14,8,4,-5,811,810,811,820,794,808,808,14.8579122,13.75549013,13.79410484,12.96784652,13.42934994,9.039765351,9.411651142,7.695658487,7.596835458,8.028415726,5.818146848,4.343838988,6.098446348,5.371011057,5.400934216,2.885031495,8.446353589,11.42248681,8.516197711,4.038536396,-9.039765351,-20.70563251,-16.2625236,-15.19367092,-19.21954068,-6.154733856,-12.25927892,-4.840036784,-6.677473205,-15.18100428
050,2,4,19,023,Iowa,Butler County,14338,14337,14357,14258,14190,14093,14049,-1,20,-99,-68,-97,-44,40,130,167,139,140,141,36,198,196,183,185,193,4,-68,-29,-44,-45,-52,0,5,9,18,19,18,-7,73,-76,-39,-69,-10,-7,78,-67,-21,-50,8,2,10,-3,-3,-2,0,216,216,216,196,212,212,212,9.061127762,11.6721999,9.772215973,9.899939893,10.02060977,13.80079459,13.69910886,12.8655793,13.08206343,13.71615379,-4.739666829,-2.026908964,-3.09336333,-3.182123537,-3.695544027,0.348504914,0.629040713,1.265466817,1.343563271,1.279226779,5.088171743,-5.311899353,-2.741844769,-4.87925609,-0.710681544,5.436676657,-4.682858641,-1.476377953,-3.535692819,0.568545235
050,2,4,19,025,Iowa,Calhoun County,9927,9895,9895,9726,9770,9654,9562,-32,0,-169,44,-116,-92,22,76,100,97,90,89,27,134,153,139,150,161,-5,-58,-53,-42,-60,-72,0,0,2,6,6,4,-26,53,-118,83,-63,-24,-26,53,-116,89,-57,-20,-1,5,0,-3,1,0,700,700,700,699,692,702,685,7.680646791,10.19316039,9.95075913,9.266886326,9.263114072,13.54219303,15.5955354,14.25933525,15.44481054,16.75686928,-5.861546235,-5.402375006,-4.308576118,-6.177924217,-7.493755204,0,0.203863208,0.615510874,0.617792422,0.416319734,5.356240526,-12.02792926,8.514567091,-6.486820428,-2.497918401,5.356240526,-11.82406605,9.130077965,-5.869028007,-2.081598668
050,2,4,19,027,Iowa,Carroll County,20758,20725,20745,20558,20513,20446,20303,-33,20,-187,-45,-67,-143,69,226,247,230,222,222,59,285,297,266,232,239,10,-59,-50,-36,-10,-17,0,11,36,14,6,1,-41,50,-166,-19,-61,-125,-41,61,-130,-5,-55,-124,-2,18,-7,-4,-2,-2,480,480,480,474,463,454,458,10.89944538,11.96039029,11.20011687,10.8401084,10.89597291,13.74487581,14.38152192,12.95317864,11.32840157,11.73034921,-2.845430432,-2.421131637,-1.753061771,-0.488293171,-0.834376304,0.530503979,1.743214779,0.681746244,0.292975903,0.049080959,2.411381722,-8.038157035,-0.925227046,-2.978588344,-6.13511988,2.941885701,-6.294942256,-0.243480802,-2.685612442,-6.086038921
050,2,4,19,029,Iowa,Cass County,13129,13118,13087,13127,13120,13005,12960,-11,-31,40,-7,-115,-45,27,129,132,129,132,129,49,215,218,203,214,220,-22,-86,-86,-74,-82,-91,0,1,2,9,13,8,9,43,129,61,-44,39,9,44,131,70,-31,47,2,11,-5,-3,-2,-1,193,193,193,192,189,189,189,9.845449342,10.07095445,9.829694822,10.10526316,9.936452917,16.40908224,16.63233387,15.46843449,16.38277512,16.9458887,-6.563632894,-6.561379416,-5.638739665,-6.277511962,-7.009435779,0.076321313,0.152590219,0.685792662,0.995215311,0.616214134,3.281816447,9.842069123,4.648150265,-3.368421053,3.004043905,3.35813776,9.994659342,5.333942927,-2.373205742,3.62025804
050,2,4,19,031,Iowa,Cedar County,18490,18486,18435,18333,18298,18288,18359,-4,-51,-102,-35,-10,71,45,168,168,156,180,181,47,213,254,205,198,204,-2,-45,-86,-49,-18,-23,0,4,10,16,10,8,-6,-17,-16,2,0,87,-6,-13,-6,18,10,95,4,7,-10,-4,-2,-1,259,259,259,258,259,255,258,9.100511904,9.138381201,8.517375993,9.839829443,9.878025486,11.53814902,13.81636205,11.19270563,10.82381239,11.1332442,-2.437637117,-4.677980853,-2.675329639,-0.983982944,-1.255218708,0.216678855,0.543951262,0.873577025,0.546657191,0.436597812,-0.920885133,-0.870322019,0.109197128,0,4.748001201,-0.704206278,-0.326370757,0.982774153,0.546657191,5.184599012
050,2,4,19,033,Iowa,Cerro Gordo County,43123,43018,42773,42401,42427,42347,42372,-105,-245,-372,26,-80,25,110,418,441,420,397,398,144,604,605,505,522,537,-34,-186,-164,-85,-125,-139,0,14,36,72,44,10,-70,-109,-229,48,4,154,-70,-95,-193,120,48,164,-1,36,-15,-9,-3,0,1017,1017,1015,1003,1010,1034,1034,9.744611906,10.35527274,9.90239072,9.366079222,9.395767183,14.08073108,14.20621316,11.90644599,12.31509661,12.67720346,-4.336119173,-3.850940428,-2.004055265,-2.949017387,-3.281436278,0.326374561,0.845328387,1.697552695,1.03805412,0.236074552,-2.541059085,-5.377227793,1.131701797,0.094368556,3.635548106,-2.214684524,-4.531899406,2.829254491,1.132422677,3.871622658
050,2,4,19,035,Iowa,Cherokee County,11650,11648,11533,11486,11589,11522,11369,-2,-115,-47,103,-67,-153,31,131,124,115,124,127,36,176,182,205,208,220,-5,-45,-58,-90,-84,-93,0,0,-1,37,27,23,2,-72,20,158,-9,-82,2,-72,19,195,18,-59,1,2,-8,-2,-1,-1,399,398,399,402,405,402,403,11.30235969,10.77370868,9.967497291,10.73082082,11.09606396,15.18484966,15.81302402,17.76814735,18.00008654,19.22152811,-3.88248997,-5.039315348,-7.800650054,-7.269265718,-8.125464156,0,-0.086884747,3.206933911,2.336549695,2.009523394,-6.211983952,1.737694948,13.69447454,-0.778849898,-7.164387751,-6.211983952,1.6508102,16.90140845,1.557699797,-5.154864357
050,2,4,19,037,Iowa,Chickasaw County,12018,11995,11896,11765,11713,11724,11663,-23,-99,-131,-52,11,-61,41,125,143,123,141,140,34,160,161,146,166,171,7,-35,-18,-23,-25,-31,0,-1,50,66,64,32,-28,-65,-163,-97,-28,-63,-28,-66,-113,-31,36,-31,-2,2,0,2,0,1,204,204,204,206,207,204,204,10.46419154,12.08740121,10.4778942,12.03225669,11.97246333,13.39416517,13.60889227,12.43717523,14.16563553,14.62350879,-2.92997363,-1.521491061,-1.959281029,-2.133378845,-2.651045453,-0.083713532,4.226364059,5.622284692,5.461449844,2.736563048,-5.441379599,-13.77794683,-8.263054775,-2.389384307,-5.3876085,-5.525093131,-9.551582773,-2.640770083,3.072065537,-2.651045453
050,2,4,19,039,Iowa,Clarke County,9748,9731,9752,9689,9648,9591,9574,-17,21,-63,-41,-57,-17,26,120,135,110,132,132,27,156,126,119,119,124,-1,-36,9,-9,13,8,1,23,29,11,28,1,-18,25,-102,-42,-99,-26,-17,48,-73,-31,-71,-25,1,9,1,-1,1,0,151,151,151,151,151,151,151,12.31843145,13.88817448,11.37715261,13.72212693,13.77511088,16.01396089,12.96229618,12.30801055,12.37070534,12.94025567,-3.695529436,0.925878298,-0.930857941,1.351421592,0.834855205,2.361032695,2.983385628,1.137715261,2.910754197,0.104356901,2.566339886,-10.49328738,-4.344003723,-10.2915952,-2.713279416,4.927372581,-7.509901754,-3.206288463,-7.380841,-2.608922515
050,2,4,19,041,Iowa,Clay County,16385,16341,16464,16514,16537,16521,16202,-44,123,50,23,-16,-319,43,171,154,186,153,153,60,194,190,198,206,214,-17,-23,-36,-12,-53,-61,0,4,11,13,64,40,-27,133,87,25,-28,-292,-27,137,98,38,36,-252,0,9,-12,-3,1,-6,278,278,278,273,267,279,274,10.42524006,9.339559707,11.25533267,9.256458346,9.351220854,11.82746533,11.5228334,11.98148316,12.46294392,13.07948538,-1.402225271,-2.183273698,-0.726150495,-3.206485571,-3.728264523,0.243865264,0.667111408,0.786663036,3.871982576,2.444763622,8.108520043,5.276244769,1.512813531,-1.693992377,-17.84677444,8.352385307,5.943356177,2.299476567,2.177990199,-15.40201082
050,2,4,19,043,Iowa,Clayton County,17040,17027,17056,17049,17008,16983,16845,-13,29,-7,-41,-25,-138,63,193,185,200,177,166,43,244,222,205,201,209,20,-51,-37,-5,-24,-43,0,4,15,16,8,3,-33,67,26,-48,-5,-99,-33,71,41,-32,3,-96,0,9,-11,-4,-4,1,290,290,290,293,299,298,293,11.32529414,10.84884914,11.74501571,10.41452149,9.814354972,14.31798844,13.01861897,12.0386411,11.82666,12.35662765,-2.992694305,-2.169769828,-0.293625393,-1.412138507,-2.542272674,0.234721122,0.879636417,0.939601257,0.470712836,0.177367861,3.931578793,1.524703123,-2.81880377,-0.294195522,-5.853139411,4.166299915,2.40433954,-1.879202513,0.176517313,-5.67577155
050,2,4,19,045,Iowa,Clinton County,46465,46431,46497,46263,46109,45999,46002,-34,66,-234,-154,-110,3,134,499,565,529,498,502,136,625,676,651,600,617,-2,-126,-111,-122,-102,-115,0,10,6,16,38,7,-39,139,-106,-33,-41,109,-39,149,-100,-17,-3,116,7,43,-23,-15,-5,2,640,640,639,641,635,638,637,10.73949725,12.18197499,11.45368727,10.81339297,10.91292486,13.45127411,14.57524795,14.09518036,13.02818431,13.41289769,-2.71177686,-2.393272962,-2.641493093,-2.214791332,-2.499972826,0.215220386,0.129366106,0.346425324,0.825118339,0.152172259,2.991563361,-2.285467874,-0.71450223,-0.890259261,2.369539462,3.206783747,-2.156101768,-0.368076906,-0.065140922,2.521711721
050,2,4,19,047,Iowa,Crawford County,16524,16487,16239,16143,16130,16289,16237,-37,-248,-96,-13,159,-52,62,214,229,228,204,204,45,191,169,164,153,159,17,23,60,64,51,45,2,26,77,155,118,16,-53,-288,-237,-232,-7,-112,-51,-262,-160,-77,111,-96,-3,-9,4,0,-3,-1,484,484,486,488,486,484,494,13.07828638,14.14366006,14.12945806,12.58521238,12.54381111,11.67267616,10.4378976,10.1632944,9.438909282,9.77679395,1.405610218,3.705762461,3.966163666,3.146303094,2.767017156,1.588950681,4.755728491,9.605552629,7.279681668,0.983828322,-17.60068447,-14.63776172,-14.37734329,-0.431845523,-6.886798254,-16.01173379,-9.882033228,-4.771790661,6.847836146,-5.902969932
050,2,4,19,049,Iowa,Dallas County,99721,100521,104166,108070,111321,114812,118457,800,3645,3904,3251,3491,3645,303,1336,1387,1365,1384,1399,176,614,607,638,637,648,127,722,780,727,747,751,2,133,283,632,658,371,723,2913,2729,1852,2038,2532,725,3046,3012,2484,2696,2903,-52,-123,112,40,48,-9,708,708,709,716,721,729,727,13.05407769,13.07035564,12.44353688,12.24058408,11.99473569,5.999403968,5.720047494,5.816100022,5.633852644,5.555817533,7.054673721,7.350308148,6.627436859,6.606731437,6.438918159,1.299545159,2.666842572,5.761403157,5.81958405,3.180877013,28.46297029,25.71665504,16.88309912,18.02479072,21.70884258,29.76251545,28.38349762,22.64450228,23.84437477,24.88971959
050,2,4,19,051,Iowa,Davis County,9113,9116,9154,9145,9161,9176,9230,3,38,-9,16,15,54,30,161,153,148,172,170,22,102,102,81,93,95,8,59,51,67,79,75,0,3,32,27,15,12,-5,-30,-94,-77,-79,-31,-5,-27,-62,-50,-64,-19,0,6,2,-1,0,-2,85,85,85,84,82,75,76,17.62452107,16.72222526,16.16956189,18.75988439,18.47223731,11.16584565,11.14815017,8.849557522,10.14342586,10.32272085,6.458675424,5.574075086,7.32000437,8.616458527,8.149516462,0.328407225,3.497458878,2.949852507,1.636036429,1.303922634,-3.28407225,-10.27378545,-8.412542336,-8.616458526,-3.368466804,-2.955665025,-6.776326575,-5.462689828,-6.980422097,-2.06454417
050,2,4,19,053,Iowa,Decatur County,7762,7728,7796,7807,7777,7675,7655,-34,68,11,-30,-102,-20,11,85,80,93,95,98,22,95,103,112,98,99,-11,-10,-23,-19,-3,-1,0,6,9,16,6,5,-21,69,33,-27,-103,-24,-21,75,42,-11,-97,-19,-2,3,-8,0,-2,0,597,597,596,599,601,608,608,10.95078588,10.25443825,11.93531828,12.29614289,12.78538813,12.23911363,13.20258925,14.37371663,12.68444214,12.91585127,-1.288327751,-2.948150997,-2.438398357,-0.388299249,-0.130463144,0.77299665,1.153624303,2.05338809,0.776598499,0.652315721,8.889461479,4.229955778,-3.465092402,-13.33160756,-3.13111546,9.662458129,5.383580081,-1.411704312,-12.55500906,-2.478799739
050,2,4,19,055,Iowa,Delaware County,17481,17456,17554,17590,17572,17602,17674,-25,98,36,-18,30,72,42,201,194,210,203,199,42,199,204,205,196,210,0,2,-10,5,7,-11,0,2,5,6,1,-1,-24,81,53,-28,25,86,-24,83,58,-22,26,85,-1,13,-12,-1,-3,-2,238,238,238,242,238,248,246,11.48243359,11.04029137,11.94471304,11.54261671,11.28245833,11.36818052,11.60937856,11.66031511,11.14459544,11.9061118,0.114253071,-0.569087184,0.28439793,0.398021266,-0.623653475,0.114253071,0.284543592,0.341277516,0.056860181,-0.05669577,4.627249357,3.016162076,-1.592628406,1.42150452,4.875836263,4.741502428,3.300705668,-1.25135089,1.478364701,4.819140492
050,2,4,19,057,Iowa,Des Moines County,38935,38849,38537,38229,38299,38150,38077,-86,-312,-308,70,-149,-73,109,401,417,407,389,388,125,526,564,502,536,544,-16,-125,-147,-95,-147,-156,1,39,41,92,70,55,-72,-242,-186,80,-66,27,-71,-203,-145,172,4,82,1,16,-16,-7,-6,1,549,549,548,544,574,588,615,10.36363167,10.86418467,10.63662973,10.17671912,10.18011991,13.59419016,14.69400516,13.11938114,14.02242018,14.27315781,-3.230558499,-3.829820493,-2.482751411,-3.845701056,-4.0930379,1.007934252,1.068181226,2.404348735,1.831286217,1.443058234,-6.254361254,-4.845895318,2.090738031,-1.72664129,0.708410406,-5.246427002,-3.777714092,4.495086766,0.104644927,2.15146864
050,2,4,19,059,Iowa,Dickinson County,17710,17775,17885,18056,18081,18072,18077,65,110,171,25,-9,5,39,172,147,171,152,149,50,236,210,210,245,253,-11,-64,-63,-39,-93,-104,1,13,12,14,8,5,80,154,221,54,78,108,81,167,233,68,86,113,-5,7,1,-4,-2,-4,314,314,314,315,323,311,313,9.646662928,8.180072897,9.463984282,8.408707438,8.243658193,13.2361189,11.68581843,11.62243684,13.5535087,13.99762096,-3.589455973,-3.505745527,-2.158452556,-5.144801261,-5.753962765,0.729108245,0.667761053,0.774829123,0.442563549,0.276632825,8.637128435,12.29793272,2.988626615,4.314994606,5.975269025,9.36623668,12.96569378,3.763455738,4.757558156,6.251901851
050,2,4,19,061,Iowa,Dubuque County,99280,99311,98885,98723,98907,99033,99381,31,-426,-162,184,126,348,281,1068,1127,1106,1116,1132,233,1033,1092,1062,1040,1053,48,35,35,44,76,79,1,51,131,189,196,85,-40,-572,-273,-36,-142,177,-39,-521,-142,153,54,262,22,60,-55,-13,-4,7,4167,4164,4154,4209,4230,4172,4187,10.77721044,11.40642079,11.1926327,11.27614429,11.41048515,10.4240247,11.05218412,10.74735617,10.50823482,10.61417037,0.353185735,0.354236671,0.445276527,0.767909468,0.796314776,0.514642072,1.325857253,1.912665081,1.9803981,0.856794379,-5.772064017,-2.763046031,-0.364317158,-1.434778216,1.784148296,-5.257421946,-1.437188778,1.548347923,0.545619885,2.640942675
050,2,4,19,063,Iowa,Emmet County,9387,9341,9331,9206,9294,9131,9107,-46,-10,-125,88,-163,-24,21,91,95,117,107,105,36,144,137,122,127,128,-15,-53,-42,-5,-20,-23,0,3,6,1,4,-2,-28,31,-87,93,-150,-1,-28,34,-81,94,-146,-3,-3,9,-2,-1,3,2,368,368,367,374,417,382,388,9.747215081,10.24977073,12.64864865,11.614654,11.51442044,15.42416452,14.78124831,13.18918919,13.78561737,14.03662682,-5.676949443,-4.531477585,-0.540540541,-2.170963365,-2.522206382,0.321336761,0.647353941,0.108108108,0.434192673,-0.219322294,3.320479863,-9.386632141,10.05405405,-16.28222524,-0.109661147,3.641816624,-8.7392782,10.16216216,-15.84803256,-0.328983441
050,2,4,19,065,Iowa,Fayette County,19512,19448,19309,19303,19233,19110,19047,-64,-139,-6,-70,-123,-63,68,182,213,213,216,224,61,288,265,244,248,257,7,-106,-52,-31,-32,-33,0,13,22,20,20,-1,-64,-56,39,-56,-108,-30,-64,-43,61,-36,-88,-31,-7,10,-15,-3,-3,1,869,867,867,866,829,809,809,9.391851795,11.03283953,11.0545983,11.26672404,11.74096496,14.86183141,13.7263027,12.6634835,12.93586835,13.47066069,-5.469979617,-2.693463172,-1.608885198,-1.669144303,-1.729695731,0.670846557,1.139542111,1.037990451,1.043215189,-0.052415022,-2.889800552,2.020097379,-2.906373261,-5.633362022,-1.572450664,-2.218953995,3.15963949,-1.868382811,-4.590146833,-1.624865687
050,2,4,19,067,Iowa,Floyd County,15629,15595,15463,15317,15306,15081,14901,-34,-132,-146,-11,-225,-180,51,166,141,184,175,173,45,222,226,217,200,209,6,-56,-85,-33,-25,-36,0,-1,5,11,0,-3,-35,-80,-64,13,-200,-139,-35,-81,-59,24,-200,-142,-5,5,-2,-2,0,-2,214,214,214,214,215,213,216,10.68967738,9.161793372,12.01711132,11.51808339,11.54025749,14.2958336,14.6848603,14.17235411,13.16352388,13.94169835,-3.606156224,-5.523066927,-2.155242791,-1.645440484,-2.401440865,-0.064395647,0.32488629,0.718414264,0,-0.200120072,-5.151651748,-4.158544509,0.849035039,-13.16352388,-9.272230005,-5.216047395,-3.83365822,1.567449303,-13.16352388,-9.472350077
050,2,4,19,069,Iowa,Franklin County,10009,9991,9946,9923,9881,9977,9868,-18,-45,-23,-42,96,-109,36,146,121,125,116,119,29,169,149,125,141,149,7,-23,-28,0,-25,-30,0,-1,27,54,82,25,-24,-28,-19,-98,38,-103,-24,-29,8,-44,120,-78,-1,7,-3,2,1,-1,165,165,165,164,165,165,165,14.64613533,12.17977754,12.62371238,11.68294894,11.99294533,16.95340322,14.99823846,12.62371238,14.20082586,15.01637692,-2.307267894,-2.818460919,0,-2.517876926,-3.023431595,-0.100315995,2.717801601,5.453443749,8.258636318,2.519526329,-2.808847871,-1.912527052,-9.896990507,3.827172928,-10.38044848,-2.909163866,0.805274548,-4.443546758,12.08580925,-7.860922147
050,2,4,19,071,Iowa,Fremont County,6609,6575,6594,6474,6462,6493,6522,-34,19,-120,-12,31,29,17,58,69,73,64,59,16,84,114,93,80,82,1,-26,-45,-20,-16,-23,0,0,1,1,0,-1,-30,43,-81,8,49,53,-30,43,-80,9,49,52,-5,2,5,-1,-2,0,92,92,92,95,97,97,97,8.808565571,10.56014692,11.28633272,9.880355075,9.066461775,12.7572329,17.44719927,14.37847866,12.35044384,12.60084518,-3.948667325,-6.887052342,-3.092145949,-2.470088769,-3.534383404,0,0.153045608,0.154607298,0,-0.153668844,6.530488268,-12.39669421,1.23685838,7.564646855,8.144448713,6.530488268,-12.24364861,1.391465677,7.564646855,7.990779869
050,2,4,19,073,Iowa,Greene County,8760,8749,8728,8706,8603,8654,8658,-11,-21,-22,-103,51,4,23,83,82,89,88,88,20,118,134,117,125,128,3,-35,-52,-28,-37,-40,0,1,1,12,9,0,-13,3,34,-85,81,44,-13,4,35,-73,90,44,-1,10,-5,-2,-2,0,111,111,111,111,113,111,111,9.498197631,9.406906046,10.28366746,10.19875992,10.1663586,13.50346169,15.3722611,13.51897857,14.48687489,14.78743068,-4.005264061,-5.965355053,-3.23531111,-4.288114968,-4.621072089,0.114436116,0.114718366,1.386561904,1.043054992,0,0.343308348,3.900424458,-9.821480155,9.38749493,5.083179298,0.457744464,4.015142824,-8.434918251,10.43054992,5.083179298
050,2,4,19,075,Iowa,Grundy County,12331,12337,12365,12367,12383,12372,12361,6,28,2,16,-11,-11,34,122,152,123,139,141,33,165,163,155,146,152,1,-43,-11,-32,-7,-11,0,6,6,17,23,18,3,54,9,33,-27,-19,3,60,15,50,-4,-1,2,11,-2,-2,0,1,154,154,154,154,155,158,154,9.877742693,12.29176775,9.939393939,11.23005453,11.40177091,13.35924217,13.18130357,12.52525253,11.79559685,12.29127077,-3.481499474,-0.889535824,-2.585858586,-0.565542315,-0.889499858,0.485790624,0.485201359,1.373737374,1.858210463,1.455545223,4.372115618,0.727802038,2.666666667,-2.181377499,-1.536408846,4.857906242,1.213003396,4.04040404,-0.323167037,-0.080863623
050,2,4,19,077,Iowa,Guthrie County,10624,10614,10593,10678,10738,10687,10782,-10,-21,85,60,-51,95,22,84,103,91,95,96,40,136,143,131,129,134,-18,-52,-40,-40,-34,-38,0,3,13,38,8,4,7,20,121,66,-23,133,7,23,134,104,-15,137,1,8,-9,-4,-2,-4,97,97,97,97,94,94,92,7.921912576,9.684547036,8.498319014,8.868144691,8.9431273,12.8259537,13.44553618,12.23384386,12.042007,12.48311519,-4.904041118,-3.76098914,-3.735524841,-3.17386231,-3.53998789,0.282925449,1.222321471,3.548748599,0.746791132,0.372630304,1.886169661,11.37699215,6.163615988,-2.147024504,12.38995761,2.16909511,12.59931362,9.712364587,-1.400233372,12.76258792
050,2,4,19,079,Iowa,Hamilton County,15040,15014,14874,14880,14914,14998,14944,-26,-140,6,34,84,-54,39,153,203,189,205,207,48,205,200,196,179,184,-9,-52,3,-7,26,23,0,2,50,116,157,18,-18,-92,-40,-76,-97,-95,-18,-90,10,40,60,-77,1,2,-7,1,-2,0,237,237,237,240,247,250,256,10.2382227,13.64522417,12.68711821,13.7068735,13.82673168,13.71788009,13.44357061,13.15701148,11.96844076,12.29042816,-3.479657388,0.201653559,-0.469893267,1.738432736,1.53630352,0.133832976,3.360892653,7.786802712,10.49745921,1.202324494,-6.156316916,-2.688714122,-5.101698329,-6.485691361,-6.345601496,-6.02248394,0.672178531,2.685104383,4.011767852,-5.143277002
